0,8,Noo,jing,wei
2018-03-31 23:59:59,,,,
121.56029199999999,,,,
,2018-04-01 00:00:58,266.0,121.49816200000001,31.130258
,2018-04-01 00:00:02,296.0,121.30418200000001,31.161771999999996
,2018-04-01 00:00:12,296.0,121.304185,31.161766999999998
,2018-04-01 00:00:32,296.0,121.304193,31.161757
,2018-04-01 00:00:42,296.0,121.304197,31.161753000000004
,2018-04-01 00:00:52,296.0,121.304193,31.161748
,2018-04-01 00:00:03,302.0,120.23373000000001,31.617475
,2018-04-01 00:00:13,302.0,120.23373000000001,31.617475
,2018-04-01 00:00:33,302.0,120.23373000000001,31.617475
,2018-04-01 00:00:43,302.0,120.23371499999999,31.61748
,2018-04-01 00:00:53,302.0,120.23371499999999,31.61748
,2018-04-01 00:00:04,317.0,121.30153500000002,31.252072
,2018-04-01 00:00:14,317.0,121.30153500000002,31.252073
,2018-04-01 00:00:34,317.0,121.30153700000001,31.252075
,2018-04-01 00:00:44,317.0,121.30153700000001,31.252075
,2018-04-01 00:00:54,317.0,121.301538,31.252075
,2018-04-01 00:00:06,324.0,121.477248,31.263741999999997
,2018-04-01 00:00:16,324.0,121.477248,31.263741999999997
,2018-04-01 00:00:36,324.0,121.477245,31.263740000000002
,2018-04-01 00:00:46,324.0,121.477245,31.263740000000002
,2018-04-01 00:00:56,324.0,121.477245,31.263740000000002
,2018-04-01 00:00:09,325.0,121.53338500000001,31.120602
,2018-04-01 00:00:19,325.0,121.53338500000001,31.120602
,2018-04-01 00:00:39,325.0,121.53339199999999,31.12061
,2018-04-01 00:00:49,325.0,121.53339199999999,31.12061
,2018-04-01 00:00:59,325.0,121.53339199999999,31.12061
,2018-04-01 00:00:04,327.0,121.46783,31.260709999999996
,2018-04-01 00:00:14,327.0,121.46783,31.260709999999996
,2018-04-01 00:00:35,327.0,121.46783,31.260709999999996
,2018-04-01 00:00:45,327.0,121.46783,31.260720000000003
,2018-04-01 00:00:55,327.0,121.46783,31.260720000000003
,2018-04-01 00:00:03,331.0,121.523595,31.061597999999996
,2018-04-01 00:00:13,331.0,121.523537,31.061557
,2018-04-01 00:00:33,331.0,121.52283200000001,31.061591999999997
,2018-04-01 00:00:43,331.0,121.52248,31.061543
,2018-04-01 00:00:53,331.0,121.52241000000001,31.061613
,2018-04-01 00:00:06,345.0,121.48217199999999,31.345275
,2018-04-01 00:00:16,345.0,121.48217199999999,31.345275
,2018-04-01 00:00:37,345.0,121.48217199999999,31.345275
,2018-04-01 00:00:47,345.0,121.48217199999999,31.345275
,2018-04-01 00:00:57,345.0,121.48217199999999,31.345277000000003
,2018-04-01 00:00:09,347.0,121.329495,31.122032
,2018-04-01 00:00:19,347.0,121.329495,31.122033000000002
,2018-04-01 00:00:39,347.0,121.32949199999999,31.122037
,2018-04-01 00:00:49,347.0,121.32949199999999,31.122038
,2018-04-01 00:00:59,347.0,121.32948999999999,31.122038
,2018-04-01 00:00:02,352.0,121.538133,31.261871999999997
,2018-04-01 00:00:12,352.0,121.538123,31.261867
,2018-04-01 00:00:32,352.0,121.53811699999999,31.261786999999998
,2018-04-01 00:00:42,352.0,121.538133,31.261795000000003
,2018-04-01 00:00:52,352.0,121.53811699999999,31.261834999999998
,2018-04-01 00:00:06,358.0,121.397792,31.265736999999998
,2018-04-01 00:00:16,358.0,121.397792,31.265736999999998
,2018-04-01 00:00:36,358.0,121.397792,31.265735
,2018-04-01 00:00:46,358.0,121.397792,31.265735
,2018-04-01 00:00:56,358.0,121.397792,31.265735
,2018-04-01 00:00:07,359.0,121.402437,31.29322
,2018-04-01 00:00:17,359.0,121.402437,31.29322
,2018-04-01 00:00:37,359.0,121.402437,31.293218
,2018-04-01 00:00:47,359.0,121.402437,31.293218
,2018-04-01 00:00:57,359.0,121.402437,31.293218
,2018-04-01 00:00:02,369.0,121.624508,31.215613
,2018-04-01 00:00:12,369.0,121.624508,31.215613
,2018-04-01 00:00:32,369.0,121.624508,31.215613
,2018-04-01 00:00:42,369.0,121.624508,31.215613
,2018-04-01 00:00:52,369.0,121.624508,31.215613
,2018-04-01 00:00:02,377.0,121.42445500000001,31.294633
,2018-04-01 00:00:12,377.0,121.424458,31.294634999999996
,2018-04-01 00:00:32,377.0,121.42446499999998,31.294629999999998
,2018-04-01 00:00:42,377.0,121.42446299999999,31.294628000000003
,2018-04-01 00:00:52,377.0,121.42446299999999,31.294628000000003
,2018-04-01 00:00:06,395.0,121.358705,31.251395000000002
,2018-04-01 00:00:16,395.0,121.358705,31.251395000000002
,2018-04-01 00:00:36,395.0,121.358705,31.251395000000002
,2018-04-01 00:00:46,395.0,121.358705,31.251395000000002
,2018-04-01 00:00:56,395.0,121.358705,31.251395000000002
,2018-04-01 00:00:09,399.0,121.38726299999999,31.345235
,2018-04-01 00:00:19,399.0,121.38726299999999,31.345235
,2018-04-01 00:00:39,399.0,121.38726299999999,31.345235
,2018-04-01 00:00:49,399.0,121.38726299999999,31.345235
,2018-04-01 00:00:59,399.0,121.38726299999999,31.345233
,2018-04-01 00:00:04,405.0,121.423672,31.398435
,2018-04-01 00:00:14,405.0,121.423672,31.398435
,2018-04-01 00:00:34,405.0,121.423677,31.398428000000003
,2018-04-01 00:00:44,405.0,121.423677,31.398428000000003
,2018-04-01 00:00:54,405.0,121.423677,31.398428000000003
,2018-04-01 00:00:09,406.0,121.50023300000001,31.12752
,2018-04-01 00:00:19,406.0,121.50023300000001,31.12752
,2018-04-01 00:00:39,406.0,121.50023300000001,31.12752
,2018-04-01 00:00:49,406.0,121.50023300000001,31.12752
,2018-04-01 00:00:59,406.0,121.50023300000001,31.12752
,2018-04-01 00:00:06,409.0,121.50463700000002,31.035627
,2018-04-01 00:00:16,409.0,121.50463700000002,31.035632
,2018-04-01 00:00:36,409.0,121.504627,31.035643
,2018-04-01 00:00:46,409.0,121.504625,31.03565
,2018-04-01 00:00:56,409.0,121.504622,31.035652000000002
,2018-04-01 00:00:09,418.0,121.55226699999999,31.282358000000002
,2018-04-01 00:00:19,418.0,121.55226699999999,31.282358000000002
,2018-04-01 00:00:39,418.0,121.55226699999999,31.282358000000002
,2018-04-01 00:00:49,418.0,121.55226699999999,31.282358000000002
,2018-04-01 00:00:59,418.0,121.55226699999999,31.282358000000002
,2018-04-01 00:00:09,423.0,121.42236499999999,31.08179
,2018-04-01 00:00:19,423.0,121.42236499999999,31.08179
,2018-04-01 00:00:39,423.0,121.42236499999999,31.08179
,2018-04-01 00:00:49,423.0,121.42236499999999,31.08179
,2018-04-01 00:00:59,423.0,121.42236499999999,31.08179
,2018-04-01 00:00:07,432.0,121.38577,31.27706
,2018-04-01 00:00:17,432.0,121.38577,31.27706
,2018-04-01 00:00:37,432.0,121.38577,31.27706
,2018-04-01 00:00:47,432.0,121.38577,31.27706
,2018-04-01 00:00:57,432.0,121.385773,31.277063000000002
